dataset,system_id,family,dimension,condition_exponent,epsilon,seed,U_legacy,U_source_z,U_source_zg,U_binary_z,U_binary_zg,U_sub,U_source_r1,U_binary_r1,error_source_direct,error_binary_direct,error_source_z,error_source_zg,error_binary_z,error_binary_zg,error_subtraction,source_drift_z,source_drift_zg,arithmetic_error_z,arithmetic_error_zg,source_coverage,binary_coverage,source_severe_undercoverage,binary_severe_undercoverage,source_parent_z_coverage,source_parent_zg_coverage,binary_parent_z_coverage,binary_parent_zg_coverage,subtraction_coverage,eta_source_reference,eta_binary_reference,relative_U_source_r1,relative_U_binary_r1,source_reference_label,binary_reference_label,maximum_reference_relative_residual,finite
development,NONSYMMETRIC_D16_C06_E1eM8,NONSYMMETRIC,16,6,1e-8,4303583697932048525,1.5377811623651985e-10,0.000000000196343292066055969226187408881485114555511684,0.00000000013311110091385248191022317860751399286254389,0.000000000180458861420396891790280120413124201757470091,0.000000000137878389386426630777884317431666224609601343,4.79601201874334838421108447712050116774324771e-16,0.000000000329454872581110325471249008597446819468172348,0.000000000318337730408025396903002858953238138417188209,7.68791261681168078337310031833523587203931309e-16,8.02861598294761386099366401043225786595755676e-16,3.48086346559714665846412110000347701868604842e-16,5.04573383704712339427043003298861382745039296e-16,3.17737048289566220937036121082994101590964911e-16,5.51009295832662288405532826533719807379520523e-16,0.0,6.79774582791659774392199566532114099084640923e-17,1.401046120285336167244009825507330611979181e-16,3.17737048289566220937036121082994101590964911e-16,5.51009295832662288405532826533719807379520523e-16,True,True,False,False,True,True,True,True,True,0.00291476584834693032365675150450598540975527744,0.00291476584834690211944767462176721624986916064,0.000000000152453533530582761995408799339810974748554991,0.000000000147309133650349103994530798656077053369953568,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C08_E1eM16,NONSYMMETRIC,16,8,1e-16,8797012748846576829,6.0800348240892415e-09,0.00000000176939588535517057375821352939754369976210675,0.00000000149112619760161019773014672525744741743565551,0.00000000168524827761710740937027821168361080569282838,0.00000000144347630711918828801917768737122407595068007,3.87784231202039766464586003851887790230033253e-16,0.00000000326052247074101197352812671924099496908555249,0.00000000312872497252052689942922236364083873353129868,5.25093779726506748477666370817031868573140298e-16,5.95300443999100496571621647765701319767149763e-16,6.08157534295288306938638385658247824712320041e-16,3.86640850568135147247959059942437173988130843e-16,5.55161899727804557780666326750106725696160459e-16,3.21240893849811738674677305350192377118170177e-16,0.0,1.57178509042282979663452454226575616162208173e-16,2.14009203215227965658583567662305658467839822e-16,5.55161899727804557780666326750106725696160459e-16,3.21240893849811738674677305350192377118170177e-16,True,True,False,False,True,True,True,True,True,0.00000000229983190610293669547583250911405415897334516,0.00000000229983190675236034718175210990783872626270353,0.00000000186696973573924157887030922793228220783558547,0.00000000179150270779145688602361956924648334242535086,TRANSITION,TRANSITION,0.0,True
development,NONSYMMETRIC_D16_C08_E1eM15,NONSYMMETRIC,16,8,1e-15,7401063117363221241,2.5579894014252925e-08,0.0000000201003066377448508929665810829662974673308418,0.00000000977445595700963772246153971916473597291251174,0.0000000197447505161372914298496929911324184064644774,0.0000000160929824664653055761548071022743513565416923,4.5015402232910547008946185112953071668161567e-16,0.0000000298747630449085109445335908915928845697740702,0.0000000358377334327566193351099701828686208925368864,4.51754218063187685558887337555490643538009935e-16,4.17059595599800295665168392619775916729314706e-16,3.92464231787195576256639826952980204654568969e-16,5.2832582222408932099127217151834842313099771e-16,3.93532492440624854412635956093720154593820575e-16,5.13034899933994571821373350320273916017689648e-16,0.0,6.67944871614571783088492426954491602642151309e-17,1.52557980346637758946131616622545931894194505e-16,3.93532492440624854412635956093720154593820575e-16,5.13034899933994571821373350320273916017689648e-16,True,True,False,False,True,True,True,True,True,0.0000000202521581591549732351802395018161033260086418,0.0000000202521581684127587558496630944932546369079466,0.0000000147361338757242546522751776780039584763966526,0.0000000176774502570531700429667718108691776639231858,TRANSITION,TRANSITION,0.0,True
development,NONSYMMETRIC_D16_C08_E1eM14,NONSYMMETRIC,16,8,1e-14,11506434812832761331,5.170014383942397e-09,0.00000000153228411881957019016076125336473513065508211,0.00000000671724646702486852565984383398405883352497063,0.00000000354826913248637571642283151310602875592500218,0.00000000417449229898131800515067505193912354864861389,4.32274680097770029234629685917423548594470612e-16,0.00000000824953101811911881359063432197847988160360133,0.00000000772276186374237381934353579967483822199716467,3.9345066427913845271046255623284658253760069e-16,3.98714335375814753152654331895113223865144855e-16,2.90785192673865707780736412926446078500621202e-16,4.74669053911551739038435035861784531956653179e-16,2.43999971407210439658443514916602975859492571e-16,3.42832453690095882509450477665824604403940629e-16,0.0,1.76663964434819209700373416367122460336121273e-16,1.82539172481355165799680442756118931425506019e-16,2.43999971407210439658443514916602975859492571e-16,3.42832453690095882509450477665824604403940629e-16,True,True,False,False,True,True,True,True,True,0.000000361873704456393628154902440741775513226115551,0.000000361873704450158050142037408845421111788244059,0.00000000423749944992359393919853649361202181130327739,0.00000000396691631046930912874034530927674515139320979,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C08_E1eM12,NONSYMMETRIC,16,8,1e-12,13261659049119638566,9.436473940700294e-10,0.0000000089627432252761603782941820183820300702349264,0.00000000870904385502638740667244011914823944431373462,0.00000000453036063521084586735903421474131079638595723,0.0000000038291908903537153069747802852526196307649837,4.18362674121107094242509805195329738713664782e-16,0.0000000176717874986652219060737163800400747098783997,0.00000000835955194392723529544090874250373562248067965,4.48308123473584149001992009253060191470902739e-16,4.69330205440745884994874191815222386029389425e-16,2.6338564235134047151977289362677699459382282e-16,2.92469847008672946356712225368636996643508731e-16,2.80949765891734484226849658515331844025382564e-16,3.12664072707852880401520217750986985732983305e-16,0.0,1.18922344552924202778591394958414643983783553e-16,1.54286779156851719474271981306993380540186523e-16,2.80949765891734484226849658515331844025382564e-16,3.12664072707852880401520217750986985732983305e-16,True,True,False,False,True,True,True,True,True,0.0000217181377368387314409807568146760133999278537,0.000021718137736829044616128640719322502818942763,0.00000000937921095510044356210152590120632341060720095,0.0000000044367894972783973303336923839845106427388463,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C08_E1eM8,NONSYMMETRIC,16,8,1e-8,6182563957615384444,1.074770811430984e-08,0.00000000397651381473883901244553670013374401217397065,0.00000000771252248262390033602784240400802514102923813,0.00000000496568801272756655500102676164397253296560086,0.00000000539600275531336888694176541541901663634162795,6.12842464700366657364983140535479769926624998e-16,0.0000000116890369102052040488400364691249096886829787,0.0000000103616913808834001423094495420461297047869987,7.10710905200881106906881686144947196447911148e-16,6.95902318525297557296374632748912459783949757e-16,5.50540780440364498899261098152845455658678663e-16,6.46069145492155866623797367049547167348902564e-16,5.15488730217928701542739297644005830830867571e-16,5.27041879130513279303232836210938991468466366e-16,0.0,1.88335874395509270337114367368593424792625803e-16,2.40552745207211939759660348106422665872324543e-16,5.15488730217928701542739297644005830830867571e-16,5.27041879130513279303232836210938991468466366e-16,True,True,False,False,True,True,True,True,True,0.162489061336202205882083810187674557266392945,0.16248906133620220419507483357553316767707342,0.00000000410457601373698033031923906568876195883039783,0.00000000363848195796077634236402163851379697670308748,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C10_E1eM16,NONSYMMETRIC,16,10,1e-16,5320628604131068992,1.6287884682209473e-06,0.000000885564634768095428468585297850077475127805326,0.00000104670999834210595146318143007913793053733624,0.000000544737110395803415126441778498293772764885125,0.0000015893262228064710908817241445384337128576164,5.12629750336402904674825180400885835581203488e-16,0.0000019322746336228311302681696326040405860660274,0.00000213406333371490425634456882771155266602338736,7.89334069251894272635916732742286729535754911e-16,7.46521727419653123009684732749600318222998877e-16,5.34840651764567505918818819130233833651418574e-16,5.09403494054039098079497112991216380362829892e-16,5.29593816503494505088071426739288410356809837e-16,3.91762937255363487689688803854424671149618594e-16,0.0,1.86435128635824983859659594146196725998579714e-16,2.60407457333071228102291333239059412860782813e-16,5.29593816503494505088071426739288410356809837e-16,3.91762937255363487689688803854424671149618594e-16,True,True,False,False,True,True,True,True,True,0.000000304976886630234216234539367344519969330511263,0.000000304976886649716458999814132014596148886681977,0.000000836961051111307399532479931434170811177999498,0.000000924365439489989707214331095266103338940265232,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,NONSYMMETRIC_D16_C10_E1eM15,NONSYMMETRIC,16,10,1e-15,10783022002325000839,6.285434060266429e-07,0.000000401734196466563707079739401040982566504992598,0.000000659390807582636986985130516586552336611421429,0.000000370182613454685261617871847634077339026869542,0.00000012285143415230200539381985598531924047389894,4.6840316808392206541336379357672931798935088e-16,0.00000106112500451760386214879198304089869669314335,0.0000004930340480753904350956137690327603730774978,4.62608757415852013608215789730186511024105978e-16,4.76259001424677976256954795050478006933897908e-16,4.69799501518229826186695885263125941889793166e-16,4.82897277710739239854318566050171169067103666e-16,4.16918410014521408809631204935713308662344048e-16,3.9227558184278758190850291893624790259764527e-16,0.0,1.56259780894169381610443249776417501710713537e-16,1.89209738931257738330204859016752941651286983e-16,4.16918410014521408809631204935713308662344048e-16,3.9227558184278758190850291893624790259764527e-16,True,True,False,False,True,True,True,True,True,0.00000427127601906034904457750351399641512425975,0.00000427127601904092321761528070343064737411514387,0.000000503021494215957947690339744667937159139868758,0.000000233720553663676261615254214564656792360470422,TRANSITION,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C10_E1eM14,NONSYMMETRIC,16,10,1e-14,11888844842351637888,6.484337773665913e-08,0.00000036566340509470601296184120179147187412204156,0.000000164979143066852117212433235756121088303531327,0.000000339327446394136839293172012180296031795297275,0.000000160646890915434905233050447119754992694924157,4.49055752765070484044161821366381132210568107e-16,0.00000053064254861061388293934492159175478379195402,0.000000499974337758627497291292943344212845856602565,3.61558970294389003090200630152946348538991804e-16,3.82874631043698989771350286630111200991712747e-16,3.69535027807693178802117706906268458155983824e-16,2.47568226493484382750534246086044782840480572e-16,3.52811820646353738333992373919867625657654314e-16,3.42763419145495680435727911467254538534432395e-16,0.0,1.35930957456581781497509010029684150139740259e-16,1.95134800254580008026487092491926043014652528e-16,3.52811820646353738333992373919867625657654314e-16,3.42763419145495680435727911467254538534432395e-16,True,True,False,False,True,True,True,True,True,0.0000249607326118735397647692161218673592920540306,0.0000249607326118662789620186059152465357504332997,0.000000262385853349859386659032534401386164256306118,0.000000247221399055379711543553786674220482517928405,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C10_E1eM12,NONSYMMETRIC,16,10,1e-12,3571665662216106740,1.8072443660462765e-07,0.000000453357194606212711980637610984278504575353306,0.000000236085431310760792950214738247628565878430001,0.000000213742936345307400967615605390694857280306402,0.000000235004474280459203952395933140657948992549088,3.78099211649159833532886743079604833093600234e-16,0.000000689442626295072716580012182764793813533388139,0.000000448747411003865816569171372064239549352460324,4.49321420190549000825507390412419868731931343e-16,4.43918021071850362147891822990928111567718868e-16,4.11728495133582538133707364621535267226250477e-16,1.68949735024398125225324376930596908781089867e-16,4.14562865570982566444328359766574792114113049e-16,2.07215275942152755248693498036784986654208666e-16,0.0,1.10101810049383586099241091259688660388528666e-16,1.03685768440782204098176159570506752237693887e-16,4.14562865570982566444328359766574792114113049e-16,2.07215275942152755248693498036784986654208666e-16,True,True,False,False,True,True,True,True,True,0.00116967389455547485554625350931593490339806038,0.00116967389455547239614997351508842539184364522,0.000000404854650355786284116998078268952037583550976,0.000000263513553196344952749396883507231316672784668,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D16_C10_E1eM8,NONSYMMETRIC,16,10,1e-8,934776326821719402,8.950931796809402e-07,0.00000113633478831024473626147305148035698308813718,0.00000000201148084052172984181052974040241322830630043,0.00000130706333676572361103461122553444822604560009,0.000000000878641787587730538968001106492072237245426552,4.53893555429089653828566359165104470359960498e-16,0.00000113834626960466002153237323504932575548154795,0.00000130794197900720489700266888046950665744794998,4.19813536517548087477078378623304171582638641e-16,4.5691710615377698290351877550573569593243007e-16,3.29181594854577855446617455685961820331040422e-16,2.1755013250062923652977534535169320977148872e-16,3.279415955550752056637489151042793382779359e-16,2.59084593071482660266791852970709174956316287e-16,9.89894989807231455230205309744925397186954297e-18,1.63499882109178165001595029028996182040446919e-16,1.9528141063859050410466958361255077878792377e-16,3.279415955550752056637489151042793382779359e-16,2.59084593071482660266791852970709174956316287e-16,True,True,False,False,True,True,True,True,True,0.134060784621501942468282223740757910334641954,0.134060784621501937283305259270421198987526639,0.000000543303031835419908417682838776003892562526715,0.000000624246647644589911312810990024656225353119426,OBSERVABLE,OBSERVABLE,0.0,True
